date,away_team,away_score,home_team,home_score,extra_innings
2012-08-24,SS,3,Cam,8,
2012-08-24,ToS,3,MVM,1,12
2012-08-25,AA,4,Rap,2,
2012-08-25,AC,7,CB,2,
2012-08-25,Arr,2,MVM,0,11
2012-08-25,Bal,4,Sio,2,
2012-08-25,Bra,2,Cam,4,
2012-08-25,Bro,16,SCH,6,
2012-08-25,FC,3,NY,5,
2012-08-25,Hob,6,Mil,1,
2012-08-25,Hun,5,Men,6,
2012-08-25,Mon,4,SR,3,
2012-08-25,SI,7,SS,3,12
2012-08-25,Syr,5,ToS,7,
2012-08-26,AA,3,Rap,10,
2012-08-26,AC,8,CB,4,
2012-08-26,Arr,5,MVM,6,10
2012-08-26,Bal,7,Sio,0,
2012-08-26,Bra,2,Cam,3,12
2012-08-26,Bro,11,SCH,7,
2012-08-26,FC,1,NY,3,
2012-08-26,Hob,6,Mil,0,
2012-08-26,Hun,4,Men,5,
2012-08-26,Mon,3,SR,8,
2012-08-26,SI,0,SS,1,
2012-08-26,Syr,4,ToS,5,13
2012-08-27,AA,2,Rap,5,
2012-08-27,AC,5,CB,4,
2012-08-27,Arr,1,MVM,2,
2012-08-27,Bal,9,Sio,4,
2012-08-27,Bra,2,Cam,3,
2012-08-27,Bro,14,SCH,4,
2012-08-27,FC,4,NY,0,
2012-08-27,Hob,7,Mil,1,
2012-08-27,Hun,6,Men,8,
2012-08-27,Mon,7,SR,5,
2012-08-27,SI,11,SS,10,
2012-08-27,Syr,0,ToS,5,
2012-08-29,AA,5,AC,8,
2012-08-29,Bal,7,Mon,13,
2012-08-29,Cam,12,SS,4,
2012-08-29,CB,3,Rap,5,
2012-08-29,Hob,5,FC,2,
2012-08-29,Hun,1,Bro,5,
2012-08-29,MVM,2,ToS,8,
2012-08-29,NY,5,Mil,4,
2012-08-29,SCH,4,Men,5,
2012-08-29,SI,6,Bra,3,
2012-08-29,SR,8,Sio,2,
2012-08-29,Syr,6,Arr,4,
2012-08-30,AA,0,AC,5,
2012-08-30,Bal,6,Mon,5,12
2012-08-30,Cam,4,SS,8,
2012-08-30,CB,6,Rap,3,
2012-08-30,Hob,5,FC,1,
2012-08-30,Hun,2,Bro,3,
2012-08-30,MVM,3,ToS,6,
2012-08-30,NY,5,Mil,8,
2012-08-30,SCH,2,Men,3,
2012-08-30,SI,6,Bra,2,
2012-08-30,SR,7,Sio,5,
2012-08-30,Syr,11,Arr,5,
2012-08-31,AA,7,AC,8,
2012-08-31,Bal,1,Mon,2,
2012-08-31,Cam,6,SS,4,
2012-08-31,CB,6,Rap,3,
2012-08-31,Hob,4,FC,5,17
2012-08-31,Hun,5,Bro,8,
2012-08-31,MVM,1,ToS,2,11
2012-08-31,NY,3,Mil,0,
2012-08-31,SCH,5,Men,6,
2012-08-31,SI,11,Bra,4,
2012-08-31,SR,3,Sio,0,
2012-08-31,Syr,3,Arr,4,
2012-09-01,Cam,7,Bra,0,
2012-09-01,CB,8,AC,16,
2012-09-01,Men,9,Hun,3,
2012-09-01,Mil,4,Hob,3,
2012-09-01,MVM,7,Arr,3,
2012-09-01,NY,8,FC,9,
2012-09-01,Rap,2,AA,4,
2012-09-01,SCH,3,Bro,10,
2012-09-01,Sio,3,Bal,6,
2012-09-01,SR,6,Mon,2,
2012-09-01,SS,10,SI,2,
2012-09-01,ToS,5,Syr,12,
2012-09-02,Cam,7,Bra,2,
2012-09-02,CB,2,AC,3,
2012-09-02,Men,1,Hun,3,
2012-09-02,Mil,0,Hob,4,
2012-09-02,MVM,5,Arr,4,10
2012-09-02,NY,4,FC,7,
2012-09-02,Rap,1,AA,2,
2012-09-02,SCH,1,Bro,9,
2012-09-02,Sio,5,Bal,6,15
2012-09-02,SR,5,Mon,3,17
2012-09-02,SS,5,SI,1,
2012-09-02,ToS,3,Syr,8,
2012-09-03,AA,7,SCH,8,
2012-09-03,AC,14,Men,2,
2012-09-03,Bal,1,Cam,0,
2012-09-03,CB,0,Hob,12,
2012-09-03,Mil,0,Bro,8,
2012-09-03,Mon,4,SS,7,
2012-09-03,MVM,2,SI,6,
2012-09-03,NY,2,Hun,8,
2012-09-03,Rap,3,FC,2,
2012-09-03,Sio,1,Arr,0,
2012-09-03,SR,7,Syr,1,
2012-09-03,ToS,7,Bra,5,
2012-09-04,AA,7,SCH,9,
2012-09-04,AC,5,Men,0,
2012-09-04,Bal,7,Cam,8,
2012-09-04,CB,2,Hob,5,
2012-09-04,Mil,0,Bro,9,
2012-09-04,Mon,10,SS,3,
2012-09-04,MVM,1,SI,2,
2012-09-04,NY,3,Hun,4,
2012-09-04,Rap,4,FC,3,
2012-09-04,Sio,2,Arr,3,10
2012-09-04,SR,1,Syr,2,13
2012-09-04,ToS,4,Bra,1,
2012-09-05,AA,10,SCH,4,
2012-09-05,AC,4,Men,6,
2012-09-05,Bal,4,Cam,0,
2012-09-05,CB,0,Hob,2,
2012-09-05,Mil,1,Bro,4,
2012-09-05,Mon,1,SS,8,
2012-09-05,MVM,2,SI,1,
2012-09-05,NY,2,Hun,4,15
2012-09-05,Rap,5,FC,6,11
2012-09-05,Sio,6,Arr,5,
2012-09-05,SR,3,Syr,5,
2012-09-05,ToS,4,Bra,5,12
2012-09-06,AC,8,AA,9,10
2012-09-06,Arr,4,Syr,5,
2012-09-06,Bra,0,SI,2,
2012-09-06,Bro,2,Hun,12,
2012-09-06,FC,3,Hob,13,
2012-09-06,Men,9,SCH,2,
2012-09-06,Mil,1,NY,4,
2012-09-06,Mon,10,Bal,6,
2012-09-06,Rap,2,CB,4,
2012-09-06,Sio,5,SR,7,
2012-09-06,SS,7,Cam,5,
2012-09-06,ToS,4,MVM,0,
2012-09-07,AC,7,AA,0,
2012-09-07,Arr,2,Syr,10,
2012-09-07,Bra,2,SI,3,
2012-09-07,Bro,6,Hun,4,
2012-09-07,FC,2,Hob,3,
2012-09-07,Men,15,SCH,5,
2012-09-07,Mil,0,NY,2,
2012-09-07,Mon,13,Bal,8,
2012-09-07,Rap,3,CB,4,
2012-09-07,Sio,2,SR,14,
2012-09-07,SS,1,Cam,3,
2012-09-07,ToS,4,MVM,8,
2012-09-08,AC,2,AA,3,
2012-09-08,Arr,6,Syr,7,
2012-09-08,Bra,4,SI,0,
2012-09-08,Bro,2,Hun,0,
2012-09-08,FC,3,Hob,4,
2012-09-08,Men,6,SCH,4,11
2012-09-08,Mil,6,NY,8,
2012-09-08,Mon,7,Bal,3,
2012-09-08,Rap,5,CB,1,
2012-09-08,Sio,8,SR,6,
2012-09-08,SS,5,Cam,8,
2012-09-08,ToS,2,MVM,4,
2012-09-10,AA,1,Mil,0,
2012-09-10,AC,2,NY,0,
2012-09-10,Arr,1,SI,0,18
2012-09-10,Bal,8,ToS,10,
2012-09-10,CB,7,Men,16,
2012-09-10,FC,5,Hun,4,
2012-09-10,Hob,4,Bro,2,
2012-09-10,Mon,1,MVM,0,
2012-09-10,Rap,8,SCH,9,
2012-09-10,Sio,6,Cam,5,
2012-09-10,SR,5,SS,2,
2012-09-10,Syr,3,Bra,4,
2012-09-11,AA,6,Mil,5,
2012-09-11,AC,3,NY,4,
2012-09-11,Arr,9,SI,5,
2012-09-11,Bal,7,ToS,4,
2012-09-11,CB,5,Men,3,
2012-09-11,FC,1,Hun,6,
2012-09-11,Hob,1,Bro,4,
2012-09-11,Mon,5,MVM,1,
2012-09-11,Rap,3,SCH,5,
2012-09-11,Sio,1,Cam,8,
2012-09-11,SR,11,SS,0,
2012-09-11,Syr,4,Bra,1,
2012-09-12,AA,2,Mil,6,
2012-09-12,AC,8,NY,1,
2012-09-12,Arr,7,SI,2,
2012-09-12,Bal,8,ToS,10,
2012-09-12,CB,8,Men,6,
2012-09-12,FC,7,Hun,5,
2012-09-12,Hob,2,Bro,3,14
2012-09-12,Mon,1,MVM,4,
2012-09-12,Rap,4,SCH,1,
2012-09-12,Sio,1,Cam,3,
2012-09-12,SR,7,SS,2,
2012-09-12,Syr,7,Bra,5,
2012-09-13,Arr,6,Sio,4,
2012-09-13,Bra,11,ToS,4,
2012-09-13,Bro,7,Mil,2,
2012-09-13,Cam,7,Bal,1,
2012-09-13,FC,8,Rap,3,
2012-09-13,Hob,12,CB,0,
2012-09-13,Hun,4,NY,7,
2012-09-13,Men,2,AC,11,
2012-09-13,SCH,7,AA,4,
2012-09-13,SI,6,MVM,1,
2012-09-13,SS,5,Mon,4,
2012-09-13,Syr,6,SR,4,
2012-09-14,Arr,2,Sio,4,
2012-09-14,Bra,7,ToS,5,
2012-09-14,Bro,10,Mil,4,
2012-09-14,Cam,1,Bal,2,
2012-09-14,FC,11,Rap,9,
2012-09-14,Hob,2,CB,5,
2012-09-14,Hun,2,NY,3,
2012-09-14,Men,5,AC,6,
2012-09-14,SCH,10,AA,8,
2012-09-14,SI,3,MVM,0,
2012-09-14,SS,4,Mon,3,
2012-09-14,Syr,6,SR,7,
2012-09-15,Arr,7,Sio,5,
2012-09-15,Bra,3,ToS,6,
2012-09-15,Bro,11,Mil,3,
2012-09-15,Cam,9,Bal,7,
2012-09-15,FC,7,Rap,2,
2012-09-15,Hob,9,CB,3,
2012-09-15,Hun,1,NY,2,12
2012-09-15,Men,4,AC,6,
2012-09-15,SCH,6,AA,4,
2012-09-15,SI,1,MVM,6,
2012-09-15,SS,4,Mon,8,
2012-09-15,Syr,7,SR,4,10
2012-09-16,Arr,1,Mon,4,
2012-09-16,Bra,1,Sio,5,
2012-09-16,Bro,6,Rap,4,11
2012-09-16,Cam,5,MVM,2,
2012-09-16,FC,8,AC,6,13
2012-09-16,Hob,6,AA,2,
2012-09-16,Hun,10,CB,3,
2012-09-16,Men,4,Mil,5,
2012-09-16,SCH,9,NY,5,
2012-09-16,SI,3,SR,4,
2012-09-16,SS,9,ToS,6,
2012-09-16,Syr,0,Bal,1,
2012-09-17,Arr,6,Mon,5,
2012-09-17,Bra,4,Sio,1,
2012-09-17,Bro,2,Rap,5,
2012-09-17,Cam,5,MVM,6,11
2012-09-17,FC,3,AC,4,
2012-09-17,Hob,5,AA,3,
2012-09-17,Hun,6,CB,1,
2012-09-17,Men,3,Mil,1,
2012-09-17,SCH,2,NY,4,
2012-09-17,SI,6,SR,4,
2012-09-17,SS,3,ToS,8,
2012-09-17,Syr,8,Bal,1,
2012-09-18,Arr,9,Mon,7,
2012-09-18,Bra,5,Sio,3,
2012-09-18,Bro,3,Rap,2,10
2012-09-18,Cam,5,MVM,0,
2012-09-18,FC,1,AC,6,
2012-09-18,Hob,12,AA,3,
2012-09-18,Hun,1,CB,4,
2012-09-18,Men,7,Mil,4,
2012-09-18,SCH,5,NY,6,
2012-09-18,SI,3,SR,2,
2012-09-18,SS,7,ToS,13,
2012-09-18,Syr,0,Bal,2,12
2012-09-20,Bra,2,Bal,7,
2012-09-20,Bro,11,AA,7,
2012-09-20,Cam,1,Arr,6,
2012-09-20,Hun,3,AC,6,
2012-09-20,Men,3,Hob,6,
2012-09-20,Mil,2,CB,6,
2012-09-20,MVM,2,Sio,3,
2012-09-20,NY,3,Rap,4,10
2012-09-20,SCH,7,FC,3,
2012-09-20,SI,7,Mon,5,
2012-09-20,SS,3,Syr,1,
2012-09-20,ToS,3,SR,5,
2012-09-21,Bra,4,Bal,5,
2012-09-21,Bro,0,AA,1,
2012-09-21,Cam,0,Arr,5,
2012-09-21,Hun,2,AC,3,
2012-09-21,Men,7,Hob,5,19
2012-09-21,Mil,0,CB,3,
2012-09-21,MVM,4,Sio,1,
2012-09-21,NY,4,Rap,5,
2012-09-21,SCH,2,FC,5,
2012-09-21,SI,3,Mon,4,11
2012-09-21,SS,2,Syr,7,
2012-09-21,ToS,2,SR,6,
2012-09-22,Bra,4,Bal,5,
2012-09-22,Bro,5,AA,1,
2012-09-22,Cam,5,Arr,2,
2012-09-22,Hun,5,AC,2,
2012-09-22,Men,5,Hob,4,
2012-09-22,Mil,3,CB,4,
2012-09-22,MVM,2,Sio,3,
2012-09-22,NY,4,Rap,2,
2012-09-22,SCH,7,FC,8,11
2012-09-22,SI,2,Mon,3,
2012-09-22,SS,5,Syr,6,
2012-09-22,ToS,7,SR,3,
2012-09-23,Bra,1,Mon,4,
2012-09-23,Bro,8,AC,1,
2012-09-23,Cam,2,Syr,6,
2012-09-23,Hun,4,AA,2,
2012-09-23,Men,7,FC,11,
2012-09-23,Mil,4,Rap,5,
2012-09-23,MVM,9,SR,8,
2012-09-23,NY,8,CB,10,
2012-09-23,SCH,5,Hob,4,
2012-09-23,SI,1,Bal,0,
2012-09-23,SS,6,Arr,7,
2012-09-23,ToS,6,Sio,11,
2012-09-24,Bra,2,Mon,3,
2012-09-24,Bro,1,AC,5,
2012-09-24,Cam,2,Syr,1,
2012-09-24,Hun,5,AA,4,
2012-09-24,Men,8,FC,9,
2012-09-24,Mil,10,Rap,6,
2012-09-24,MVM,2,SR,6,
2012-09-24,NY,3,CB,4,11
2012-09-24,SCH,0,Hob,5,
2012-09-24,SI,7,Bal,2,
2012-09-24,SS,6,Arr,9,
2012-09-24,ToS,2,Sio,0,
2012-09-25,Bra,0,Mon,1,
2012-09-25,Bro,10,AC,5,
2012-09-25,Cam,3,Syr,2,
2012-09-25,Hun,5,AA,2,
2012-09-25,Men,9,FC,7,
2012-09-25,Mil,0,Rap,4,
2012-09-25,MVM,7,SR,6,10
2012-09-25,NY,1,CB,7,
2012-09-25,SCH,1,Hob,12,
2012-09-25,SI,5,Bal,3,
2012-09-25,SS,5,Arr,8,
2012-09-25,ToS,9,Sio,4,
2012-09-26,Bra,3,Arr,1,
2012-09-26,Bro,12,FC,2,
2012-09-26,Cam,10,SR,0,
2012-09-26,Hun,6,Hob,0,
2012-09-26,Men,2,Rap,7,
2012-09-26,Mil,4,AC,7,
2012-09-26,MVM,1,Bal,3,
2012-09-26,NY,1,AA,2,
2012-09-26,SCH,0,CB,10,
2012-09-26,SI,2,Syr,1,
2012-09-26,SS,1,Sio,5,
2012-09-26,ToS,1,Mon,3,
2012-09-27,Bra,3,Arr,8,
2012-09-27,Bro,2,FC,3,
2012-09-27,Cam,2,SR,3,
2012-09-27,Hun,0,Hob,4,
2012-09-27,Men,3,Rap,1,
2012-09-27,Mil,4,AC,7,
2012-09-27,MVM,8,Bal,0,
2012-09-27,NY,8,AA,3,
2012-09-27,SCH,4,CB,6,
2012-09-27,SI,2,Syr,3,
2012-09-27,SS,7,Sio,4,
2012-09-27,ToS,1,Mon,3,
2012-09-28,Bra,2,Arr,0,
2012-09-28,Bro,5,FC,4,
2012-09-28,Cam,4,SR,0,
2012-09-28,Hun,1,Hob,5,
2012-09-28,Men,14,Rap,3,
2012-09-28,Mil,1,AC,12,
2012-09-28,MVM,2,Bal,7,
2012-09-28,NY,3,AA,7,
2012-09-28,SCH,5,CB,1,
2012-09-28,SI,7,Syr,10,
2012-09-28,SS,7,Sio,12,
2012-09-28,ToS,5,Mon,2,
2012-10-01,Bal,3,Cam,1,
2012-10-01,Bro,1,Hob,4,
2012-10-01,FC,9,AC,10,
2012-10-01,MVM,2,SR,6,
2012-10-02,Bal,1,Cam,4,
2012-10-02,Bro,2,Hob,1,
2012-10-02,FC,5,AC,4,10
2012-10-02,MVM,4,SR,3,
2012-10-04,AC,1,FC,2,
2012-10-04,Cam,2,Bal,3,
2012-10-04,Hob,2,Bro,4,
2012-10-04,SR,5,MVM,3,
2012-10-05,AC,5,FC,1,
2012-10-05,Cam,4,Bal,3,
2012-10-05,Hob,2,Bro,3,16
2012-10-05,SR,3,MVM,2,
2012-10-07,Bal,2,Cam,6,
2012-10-07,FC,4,AC,2,
2012-10-09,Cam,2,SR,6,
2012-10-09,FC,4,Bro,5,
2012-10-10,Cam,4,SR,3,10
2012-10-10,FC,2,Bro,5,
2012-10-12,Bro,6,FC,1,
2012-10-12,SR,1,Cam,3,
2012-10-13,Bro,1,FC,7,
2012-10-13,SR,2,Cam,0,18
2012-10-14,Bro,1,FC,2,12
2012-10-14,SR,2,Cam,1,
2012-10-16,Cam,8,SR,7,
2012-10-16,FC,3,Bro,2,
2012-10-17,Cam,2,SR,3,
2012-10-17,FC,0,Bro,1,
2012-10-19,Bro,4,SR,0,
2012-10-20,Bro,1,SR,3,
2012-10-22,SR,1,Bro,5,
2012-10-23,SR,2,Bro,4,
2012-10-24,SR,2,Bro,9,
2013-04-02,Arr,2,Bal,9,
2013-04-02,Ast,1,Mil,2,
2013-04-02,Bra,8,SR,7,10
2013-04-02,Bro,1,CB,2,
2013-04-02,Cam,2,ToS,3,
2013-04-02,FC,8,AA,9,
2013-04-02,Hob,4,AC,1,19
2013-04-02,LB,1,MVM,2,
2013-04-02,Men,2,NY,4,
2013-04-02,Oak,3,Mon,9,
2013-04-02,PHS,2,Rap,3,
2013-04-02,SI,0,Sio,7,
2013-04-03,Arr,6,Bal,2,
2013-04-03,Ast,9,Mil,5,
2013-04-03,Bra,9,SR,5,
2013-04-03,Bro,3,CB,5,
2013-04-03,Cam,5,ToS,15,
2013-04-03,FC,2,AA,5,
2013-04-03,Hob,7,AC,8,
2013-04-03,LB,3,MVM,6,
2013-04-03,Men,6,NY,3,
2013-04-03,Oak,4,Mon,3,
2013-04-03,PHS,2,Rap,4,
2013-04-03,SI,2,Sio,6,
2013-04-04,Arr,1,Bal,0,
2013-04-04,Ast,3,Mil,5,
2013-04-04,Bra,5,SR,4,
2013-04-04,Bro,7,CB,4,
2013-04-04,Cam,7,ToS,8,
2013-04-04,FC,3,AA,4,
2013-04-04,Hob,9,AC,4,
2013-04-04,LB,4,MVM,3,
2013-04-04,Men,0,NY,10,
2013-04-04,Oak,2,Mon,14,
2013-04-04,PHS,2,Rap,3,
2013-04-04,SI,3,Sio,5,
2013-04-05,AA,2,CB,7,
2013-04-05,AC,16,Rap,3,
2013-04-05,Arr,2,ToS,3,
2013-04-05,Bal,3,SR,4,
2013-04-05,Bra,1,LB,6,
2013-04-05,Bro,9,Men,3,
2013-04-05,FC,5,Mil,3,
2013-04-05,Hob,1,NY,4,
2013-04-05,Mon,7,Sio,9,
2013-04-05,Oak,1,MVM,2,
2013-04-05,PHS,4,Ast,5,
2013-04-05,SI,4,Cam,3,
2013-04-06,AA,2,CB,3,
2013-04-06,AC,5,Rap,3,
2013-04-06,Arr,9,ToS,10,
2013-04-06,Bal,7,SR,3,
2013-04-06,Bra,3,LB,5,
2013-04-06,Bro,5,Men,3,
2013-04-06,FC,14,Mil,5,
2013-04-06,Hob,1,NY,6,
2013-04-06,Mon,6,Sio,3,
2013-04-06,Oak,4,MVM,1,
2013-04-06,PHS,6,Ast,10,
2013-04-06,SI,8,Cam,4,
2013-04-07,AA,4,CB,3,
2013-04-07,AC,2,Rap,9,
2013-04-07,Arr,1,ToS,3,
2013-04-07,Bal,5,SR,6,
2013-04-07,Bra,4,LB,3,
2013-04-07,Bro,8,Men,2,
2013-04-07,FC,4,Mil,3,
2013-04-07,Hob,0,NY,3,
2013-04-07,Mon,9,Sio,3,
2013-04-07,Oak,3,MVM,2,
2013-04-07,PHS,3,Ast,9,
2013-04-07,SI,5,Cam,1,
2013-04-08,AA,11,Ast,3,
2013-04-08,AC,8,Men,1,
2013-04-08,Bal,7,Cam,4,
2013-04-08,CB,1,Hob,5,
2013-04-08,Mil,0,Bro,5,
2013-04-08,Mon,5,LB,0,
2013-04-08,MVM,6,SI,11,
2013-04-08,NY,5,PHS,2,
2013-04-08,Rap,11,FC,8,
2013-04-08,Sio,4,Arr,3,
2013-04-08,SR,6,Oak,7,
2013-04-08,ToS,7,Bra,8,12
2013-04-09,AA,3,Ast,5,
2013-04-09,AC,4,Men,1,
2013-04-09,Bal,5,Cam,7,
2013-04-09,CB,3,Hob,5,
2013-04-09,Mil,2,Bro,1,12
2013-04-09,Mon,6,LB,2,
2013-04-09,MVM,1,SI,9,
2013-04-09,NY,6,PHS,8,
2013-04-09,Rap,6,FC,2,
2013-04-09,Sio,9,Arr,0,
2013-04-09,SR,1,Oak,3,
2013-04-09,ToS,9,Bra,1,
2013-04-10,AA,5,Ast,4,
2013-04-10,AC,7,Men,4,
2013-04-10,Bal,7,Cam,4,
2013-04-10,CB,6,Hob,4,
2013-04-10,Mil,7,Bro,3,
2013-04-10,Mon,0,LB,2,
2013-04-10,MVM,5,SI,10,
2013-04-10,NY,3,PHS,7,
2013-04-10,Rap,2,FC,6,
2013-04-10,Sio,1,Arr,3,
2013-04-10,SR,0,Oak,2,
2013-04-10,ToS,10,Bra,13,
2013-04-12,Ast,9,PHS,5,
2013-04-12,Cam,5,SI,3,
2013-04-12,CB,3,AA,7,
2013-04-12,LB,1,Bra,6,
2013-04-12,Men,3,Bro,4,
2013-04-12,Mil,3,FC,6,
2013-04-12,MVM,7,Oak,2,
2013-04-12,NY,2,Hob,1,
2013-04-12,Rap,11,AC,2,
2013-04-12,Sio,4,Mon,6,
2013-04-12,SR,2,Bal,5,
2013-04-12,ToS,6,Arr,10,
2013-04-13,Ast,4,PHS,3,
2013-04-13,Cam,0,SI,2,
2013-04-13,CB,2,AA,6,
2013-04-13,LB,4,Bra,3,10
2013-04-13,Men,2,Bro,0,
2013-04-13,Mil,7,FC,4,
2013-04-13,MVM,9,Oak,7,
2013-04-13,NY,3,Hob,5,
2013-04-13,Rap,13,AC,7,
2013-04-13,Sio,3,Mon,1,
2013-04-13,SR,3,Bal,4,
2013-04-13,ToS,3,Arr,13,
2013-04-14,AA,3,Men,0,
2013-04-14,AC,7,Ast,9,
2013-04-14,Bal,2,LB,4,
2013-04-14,CB,4,FC,9,
2013-04-14,Mil,5,PHS,1,
2013-04-14,Mon,5,Cam,0,
2013-04-14,MVM,4,Bra,1,
2013-04-14,NY,3,Bro,2,
2013-04-14,Rap,4,Hob,6,
2013-04-14,Sio,5,Oak,4,
2013-04-14,SR,2,Arr,10,
2013-04-14,ToS,2,SI,5,
2013-04-15,AA,16,Men,4,
2013-04-15,AC,4,Ast,8,
2013-04-15,Bal,2,LB,3,
2013-04-15,CB,2,FC,4,
2013-04-15,Mil,3,PHS,11,
2013-04-15,Mon,2,Cam,6,
2013-04-15,MVM,3,Bra,5,
2013-04-15,NY,5,Bro,0,
2013-04-15,Rap,7,Hob,5,11
2013-04-15,Sio,4,Oak,1,
2013-04-15,SR,4,Arr,19,
2013-04-15,ToS,4,SI,12,
2013-04-16,AA,4,Men,3,
2013-04-16,AC,1,Ast,3,11
2013-04-16,Bal,6,LB,0,
2013-04-16,CB,5,FC,2,
2013-04-16,Mil,8,PHS,6,
2013-04-16,Mon,1,Cam,2,
2013-04-16,MVM,5,Bra,3,
2013-04-16,NY,2,Bro,3,
2013-04-16,Rap,2,Hob,3,
2013-04-16,Sio,6,Oak,5,
2013-04-16,SR,4,Arr,5,10
2013-04-16,ToS,5,SI,6,
2013-04-17,AA,8,FC,5,
2013-04-17,AC,3,Hob,4,
2013-04-17,Bal,7,Arr,10,12
2013-04-17,CB,1,Bro,7,
2013-04-17,Mil,5,Ast,0,
2013-04-17,Mon,5,Oak,2,
2013-04-17,MVM,6,LB,5,
2013-04-17,NY,8,Men,2,
2013-04-17,Rap,4,PHS,1,
2013-04-17,Sio,6,SI,5,
2013-04-17,SR,3,Bra,6,
2013-04-17,ToS,2,Cam,8,
2013-04-18,AA,3,FC,2,
2013-04-18,AC,11,Hob,9,
2013-04-18,Bal,6,Arr,3,
2013-04-18,CB,5,Bro,4,10
2013-04-18,Mil,3,Ast,1,
2013-04-18,Mon,4,Oak,3,12
2013-04-18,MVM,5,LB,6,11
2013-04-18,NY,8,Men,5,
2013-04-18,Rap,4,PHS,3,
2013-04-18,Sio,4,SI,7,
2013-04-18,SR,4,Bra,5,
2013-04-18,ToS,9,Cam,3,
2013-04-19,AA,5,FC,2,
2013-04-19,AC,0,Hob,5,
2013-04-19,Bal,18,Arr,2,
2013-04-19,CB,0,Bro,6,
2013-04-19,Mil,3,Ast,5,
2013-04-19,Mon,6,Oak,4,
2013-04-19,MVM,3,LB,1,
2013-04-19,NY,6,Men,2,
2013-04-19,Rap,4,PHS,5,
2013-04-19,Sio,7,SI,8,
2013-04-19,SR,0,Bra,7,
2013-04-19,ToS,14,Cam,7,10
2013-04-21,Arr,5,SR,6,
2013-04-21,Ast,2,AC,4,
2013-04-21,Bra,2,MVM,5,
2013-04-21,Bro,5,NY,3,
2013-04-21,Cam,3,Mon,5,
2013-04-21,FC,3,CB,1,
2013-04-21,Hob,7,Rap,8,
2013-04-21,LB,3,Bal,5,
2013-04-21,Men,5,AA,11,
2013-04-21,Oak,5,Sio,6,
2013-04-21,PHS,2,Mil,9,
2013-04-21,SI,3,ToS,10,
2013-04-22,Arr,1,SR,4,
2013-04-22,Ast,9,AC,7,
2013-04-22,Bra,13,MVM,5,
2013-04-22,Bro,6,NY,10,
2013-04-22,Cam,2,Mon,13,
2013-04-22,FC,5,CB,3,16
2013-04-22,Hob,6,Rap,5,
2013-04-22,LB,3,Bal,8,
2013-04-22,Men,0,AA,2,
2013-04-22,Oak,1,Sio,12,
2013-04-22,PHS,2,Mil,3,
2013-04-22,SI,16,ToS,4,
2013-04-23,Arr,7,SR,4,
2013-04-23,Ast,2,AC,4,
2013-04-23,Bra,4,MVM,0,
2013-04-23,Bro,4,NY,2,
2013-04-23,Cam,5,Mon,7,
2013-04-23,FC,2,CB,3,10
2013-04-23,Hob,4,Rap,10,
2013-04-23,LB,5,Bal,4,
2013-04-23,Men,6,AA,5,12
2013-04-23,Oak,1,Sio,10,
2013-04-23,PHS,1,Mil,2,
2013-04-23,SI,7,ToS,0,
2013-04-24,Ast,6,Rap,3,
2013-04-24,Bra,5,Oak,4,
2013-04-24,Bro,3,Hob,7,
2013-04-24,Cam,1,Sio,8,
2013-04-24,LB,7,SR,2,
2013-04-24,Men,0,CB,2,
2013-04-24,Mil,2,AA,3,11
2013-04-24,MVM,4,Mon,3,
2013-04-24,NY,0,AC,6,
2013-04-24,PHS,12,FC,4,
2013-04-24,SI,2,Arr,0,
2013-04-24,ToS,3,Bal,5,
2013-04-25,Ast,3,Rap,9,
2013-04-25,Bra,5,Oak,4,11
2013-04-25,Bro,7,Hob,6,
2013-04-25,Cam,4,Sio,15,
2013-04-25,LB,2,SR,1,10
2013-04-25,Men,6,CB,2,10
2013-04-25,Mil,2,AA,3,
2013-04-25,MVM,8,Mon,6,
2013-04-25,NY,3,AC,5,
2013-04-25,PHS,9,FC,7,
2013-04-25,SI,6,Arr,5,10
2013-04-25,ToS,9,Bal,3,
2013-04-26,Ast,4,Rap,3,
2013-04-26,Bra,1,Oak,3,
2013-04-26,Bro,9,Hob,7,15
2013-04-26,Cam,8,Sio,10,
2013-04-26,LB,5,SR,3,
2013-04-26,Men,4,CB,2,
2013-04-26,Mil,1,AA,2,
2013-04-26,MVM,7,Mon,3,
2013-04-26,NY,7,AC,3,14
2013-04-26,PHS,9,FC,8,
2013-04-26,SI,6,Arr,2,
2013-04-26,ToS,0,Bal,2,
2013-04-27,AA,5,PHS,8,
2013-04-27,AC,4,Bro,3,
2013-04-27,Arr,8,LB,3,
2013-04-27,Bal,3,SI,4,
2013-04-27,CB,2,NY,4,
2013-04-27,FC,6,Men,5,
2013-04-27,Hob,4,Ast,2,
2013-04-27,Mon,11,Bra,5,
2013-04-27,Oak,7,Cam,3,
2013-04-27,Rap,6,Mil,3,
2013-04-27,Sio,4,ToS,12,
2013-04-27,SR,0,MVM,6,
2013-04-28,AA,3,PHS,7,
2013-04-28,AC,2,Bro,4,
2013-04-28,Arr,0,LB,1,15
2013-04-28,Bal,2,SI,5,
2013-04-28,CB,4,NY,2,
2013-04-28,FC,10,Men,18,
2013-04-28,Hob,1,Ast,3,
2013-04-28,Mon,1,Bra,3,
2013-04-28,Oak,9,Cam,0,
2013-04-28,Rap,7,Mil,8,
2013-04-28,Sio,3,ToS,1,
2013-04-28,SR,2,MVM,8,
